OWN_OCC,LU_DESC,UNIT_NUM,ST_NUM,ST_NAME,ZIPCODE,CITY,RES_UNITS,join_idx
Y,RESIDENTIAL CONDO,412,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
Y,RESIDENTIAL CONDO,413,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
Y,RESIDENTIAL CONDO,414,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
Y,RESIDENTIAL CONDO,415,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
N,RESIDENTIAL CONDO,416,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
Y,RESIDENTIAL CONDO,417,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
Y,RESIDENTIAL CONDO,418,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
N,RESIDENTIAL CONDO,419,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
N,RESIDENTIAL CONDO,420,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
N,RESIDENTIAL CONDO,421,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
Y,RESIDENTIAL CONDO,422,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
Y,RESIDENTIAL CONDO,423,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
N,RESIDENTIAL CONDO,424,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
Y,RESIDENTIAL CONDO,425,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
N,RESIDENTIAL CONDO,426,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
Y,RESIDENTIAL CONDO,427,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
Y,RESIDENTIAL CONDO,428,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
Y,RESIDENTIAL CONDO,429,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
Y,RESIDENTIAL CONDO,430,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
N,RESIDENTIAL CONDO,431,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
N,RESIDENTIAL CONDO,432,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
N,RESIDENTIAL CONDO,433,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
Y,RESIDENTIAL CONDO,434,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
Y,RESIDENTIAL CONDO,435,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
Y,RESIDENTIAL CONDO,436,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
N,RESIDENTIAL CONDO,437,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
Y,RESIDENTIAL CONDO,438,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
N,RESIDENTIAL CONDO,440,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
Y,RESIDENTIAL CONDO,441,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
Y,RESIDENTIAL CONDO,442,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
Y,RESIDENTIAL CONDO,443,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
N,RESIDENTIAL CONDO,444,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
N,RESIDENTIAL CONDO,445,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
Y,RESIDENTIAL CONDO,446,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
N,RESIDENTIAL CONDO,447,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
N,RESIDENTIAL CONDO,448,156.0,PORTER ST,2128,EAST BOSTON,1,156 porter
N,APT 7-30 UNITS,,917.0,BENNINGTON ST,2128,EAST BOSTON,0,917 bennington
N,OTHER EXEMPT BLDG,,,SARATOGA ST,2128,EAST BOSTON,0,saratoga
N,OTHER PUBLIC LAND,,,SUMNER ST,2128,EAST BOSTON,0,sumner
N,RES LAND (Unusable),,,SUMNER ST,2128,EAST BOSTON,0,sumner
N,RESIDENTIAL LAND,,,SUMNER ST,2128,EAST BOSTON,0,sumner
N,RES LAND (Unusable),,,SUMNER ST,2128,EAST BOSTON,0,sumner
N,RESIDENTIAL LAND,,,SUMNER ST,2128,EAST BOSTON,0,sumner
N,RES LAND (Unusable),,,SUMNER ST,2128,EAST BOSTON,0,sumner
N,RES LAND (Unusable),,,SUMNER ST,2128,EAST BOSTON,0,sumner
N,RES LAND (Unusable),,,SUMNER ST,2128,EAST BOSTON,0,sumner
N,RES LAND (Unusable),,,MAVERICK ST,2128,EAST BOSTON,0,maverick
N,APT 7-30 UNITS,,,MAVERICK ST,2128,EAST BOSTON,0,maverick
N,RES LAND (Unusable),,,MAVERICK ST,2128,EAST BOSTON,0,maverick
Y,SINGLE FAM DWELLING,,38.0,EVERETT ST,2128,EAST BOSTON,0,38 everett
N,RES LAND (Unusable),,,MAVERICK ST,2128,EAST BOSTON,0,maverick
N,PARKING LOT,,,SUMNER ST,2128,EAST BOSTON,0,sumner
N,CITY OF BOSTON,,,MAVERICK ST,2128,EAST BOSTON,0,maverick
N,OTHER PUBLIC LAND,,,MAVERICK ST,2128,EAST BOSTON,0,maverick
N,TWO-FAM DWELLING,,154.0,MAVERICK ST,2128,EAST BOSTON,0,154 maverick
N,OTHER PUBLIC LAND,,,SUMNER ST,2128,EAST BOSTON,0,sumner
N,CITY OF BOSTON,,,SUMNER ST,2128,EAST BOSTON,0,sumner
N,CONDO MAIN,,10.0,ORLEANS ST,2128,EAST BOSTON,21,10 orleans
N,RESIDENTIAL CONDO,103,10.0,ORLEANS ST,2128,EAST BOSTON,1,10 orleans
Y,RESIDENTIAL CONDO,104,10.0,ORLEANS ST,2128,EAST BOSTON,1,10 orleans
Y,RESIDENTIAL CONDO,105,10.0,ORLEANS ST,2128,EAST BOSTON,1,10 orleans
Y,RESIDENTIAL CONDO,106,10.0,ORLEANS ST,2128,EAST BOSTON,1,10 orleans
Y,RESIDENTIAL CONDO,203,10.0,ORLEANS ST,2128,EAST BOSTON,1,10 orleans
Y,RESIDENTIAL CONDO,204,10.0,ORLEANS ST,2128,EAST BOSTON,1,10 orleans
Y,RESIDENTIAL CONDO,205,10.0,ORLEANS ST,2128,EAST BOSTON,1,10 orleans
N,RESIDENTIAL CONDO,206,10.0,ORLEANS ST,2128,EAST BOSTON,1,10 orleans
N,RESIDENTIAL CONDO,303,10.0,ORLEANS ST,2128,EAST BOSTON,1,10 orleans
Y,RESIDENTIAL CONDO,304,10.0,ORLEANS ST,2128,EAST BOSTON,1,10 orleans
N,RESIDENTIAL CONDO,305,10.0,ORLEANS ST,2128,EAST BOSTON,1,10 orleans
Y,RESIDENTIAL CONDO,403,10.0,ORLEANS ST,2128,EAST BOSTON,1,10 orleans
Y,RESIDENTIAL CONDO,404,10.0,ORLEANS ST,2128,EAST BOSTON,1,10 orleans
N,BOS HOUSING AUTHOR,,,SUMNER ST,2128,EAST BOSTON,0,sumner
N,CONDO MAIN,,63.0,LEWIS ST,2128,EAST BOSTON,5,63 lewis
N,LUXURY APARTMENT,APARTMENT,63.0,LEWIS ST,2128,EAST BOSTON,0,63 lewis
N,COMM  CONDO,COMMERCIAL B,63.0,LEWIS ST,2128,EAST BOSTON,5,63 lewis
N,SUBSD HOUSING S- 8,,125.0,SUMNER ST,2128,EAST BOSTON,0,125 sumner
N,RES /COMMERCIAL USE,,99.0,SUMNER ST,2128,EAST BOSTON,0,99 sumner
N,OTHER EXEMPT BLDG,,,SUMNER ST,2128,EAST BOSTON,0,sumner
N,LUXURY APARTMENT,,126.0,BORDER ST,2128,EAST BOSTON,0,126 border
N,OTHER EXEMPT BLDG,,,MERIDIAN ST,2128,EAST BOSTON,0,meridian
N,SELF-SERV STATION,,,MERIDIAN ST,2128,EAST BOSTON,0,meridian
N,SELF-SERV STATION,,,MERIDIAN ST,2128,EAST BOSTON,0,meridian
N,BANK BUILDING,,,PARIS ST,2128,EAST BOSTON,0,paris
N,BANK BUILDING,,,MAVERICK ST,2128,EAST BOSTON,0,maverick
N,BANK BUILDING,,,MAVERICK ST,2128,EAST BOSTON,0,maverick
N,OTHER EXEMPT BLDG,,,MAVERICK ST,2128,EAST BOSTON,0,maverick
N,RES LAND (Unusable),,,MAVERICK ST,2128,EAST BOSTON,0,maverick
N,RES /COMMERCIAL USE,,99.0,BORDER ST,2128,EAST BOSTON,0,99 border
N,OFFICE: INDUSTRIAL,,,MAVERICK ST,2128,EAST BOSTON,0,maverick
N,EXEMPT 121A PROP,,99.0,SUMNER ST,2128,EAST BOSTON,0,99 sumner
N,EXEMPT 121A PROP,,,MAVERICK ST,2128,EAST BOSTON,0,maverick
N,RES /COMMERCIAL USE,,,SUMNER ST,2128,EAST BOSTON,0,sumner
N,RES LAND (Unusable),,,SUMNER ST,2128,EAST BOSTON,0,sumner
N,CITY OF BOSTON,,,PARIS ST,2128,EAST BOSTON,0,paris
N,OTHER EXEMPT BLDG,,,PARIS ST,2128,EAST BOSTON,0,paris
N,CONDO MAIN,,250.0,MERIDIAN ST,2128,EAST BOSTON,66,250 meridian
N,RETAIL CONDO,1,250.0,MERIDIAN ST,2128,EAST BOSTON,0,250 meridian
N,RETAIL CONDO,2,250.0,MERIDIAN ST,2128,EAST BOSTON,0,250 meridian
N,RETAIL CONDO,3,250.0,MERIDIAN ST,2128,EAST BOSTON,0,250 meridian
Y,RESIDENTIAL CONDO,201,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
N,RESIDENTIAL CONDO,202,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,203,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,204,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
N,RESIDENTIAL CONDO,205,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,206,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
N,RESIDENTIAL CONDO,207,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,208,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
N,RESIDENTIAL CONDO,209,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,210,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
N,RESIDENTIAL CONDO,211,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,212,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,213,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,214,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,301,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,302,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,303,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,304,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,305,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
N,RESIDENTIAL CONDO,306,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
N,RESIDENTIAL CONDO,307,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,308,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,309,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,310,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,311,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,312,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,313,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,314,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
N,RESIDENTIAL CONDO,401,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
N,RESIDENTIAL CONDO,402,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
N,RESIDENTIAL CONDO,403,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
N,RESIDENTIAL CONDO,404,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,405,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,406,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,407,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,408,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
N,RESIDENTIAL CONDO,409,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,410,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,411,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,412,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,413,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,414,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,501,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,502,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
N,RESIDENTIAL CONDO,503,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,504,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
N,RESIDENTIAL CONDO,505,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
N,RESIDENTIAL CONDO,506,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,507,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,508,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
N,RESIDENTIAL CONDO,509,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,510,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,511,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,512,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
N,RESIDENTIAL CONDO,601,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,602,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,603,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
N,RESIDENTIAL CONDO,604,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,605,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,606,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,607,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,608,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,609,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
N,RESIDENTIAL CONDO,610,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
N,RESIDENTIAL CONDO,611,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
Y,RESIDENTIAL CONDO,612,250.0,MERIDIAN ST,2128,EAST BOSTON,1,250 meridian
N,PARKING LOT,,,PRINCETON ST,2128,EAST BOSTON,0,princeton
N,RES LAND (Unusable),,,SARATOGA ST,2128,EAST BOSTON,0,saratoga
N,RES /COMMERCIAL USE,,78.0,BENNINGTON ST,2128,EAST BOSTON,0,78 bennington
N,OTHER EXEMPT BLDG,,14.0,PORTER ST,2128,EAST BOSTON,0,14 porter
N,RES LAND (Unusable),,,PARIS ST,2128,EAST BOSTON,0,paris
Y,THREE-FAM DWELLING,,174.0,PARIS ST,2128,EAST BOSTON,0,174 paris
N,COMM MULTI-USE,,,PARIS ST,2128,EAST BOSTON,0,paris
Y,APT 4-6 UNITS,,127.0,MARION ST,2128,EAST BOSTON,0,127 marion
N,RES /COMMERCIAL USE,,107.0,BROOKS ST,2128,EAST BOSTON,0,107 brooks
N,RES /COMMERCIAL USE,,,SARATOGA ST,2128,EAST BOSTON,0,saratoga
N,OTHER EXEMPT BLDG,,,PARIS ST,2128,EAST BOSTON,0,paris
N,RES LAND (Unusable),,,MORRIS ST,2128,EAST BOSTON,0,morris
N,RESIDENTIAL LAND,,,MORRIS ST,2128,EAST BOSTON,0,morris
N,RES /COMMERCIAL USE,,319.0,CHELSEA ST,2128,EAST BOSTON,0,319 chelsea
N,CONDO MAIN,,30.0,POLK ST,2129,CHARLESTOWN,30,30 polk
Y,RESIDENTIAL CONDO,101,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,102,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
N,RESIDENTIAL CONDO,103,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,104,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,105,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,106,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,201,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,202,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,203,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,204,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,205,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,206,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
N,RESIDENTIAL CONDO,207,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,208,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,301,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,302,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,303,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
N,RESIDENTIAL CONDO,304,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,305,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,306,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,307,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
N,RESIDENTIAL CONDO,308,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,401,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,402,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,403,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,404,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,405,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,406,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,407,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,RESIDENTIAL CONDO,408,30.0,POLK ST,2129,CHARLESTOWN,1,30 polk
Y,SINGLE FAM DWELLING,,11.0,HANCOCK ST,2129,CHARLESTOWN,0,11 hancock
N,RESIDENTIAL LAND,,,OAK ST,2129,CHARLESTOWN,0,oak
N,CONDO MAIN,,380.0,BUNKER HILL ST,2129,CHARLESTOWN,42,380 bunker hill
N,RESIDENTIAL CONDO,101,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
N,RESIDENTIAL CONDO,102,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
Y,RESIDENTIAL CONDO,103,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
Y,RESIDENTIAL CONDO,104,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
Y,RESIDENTIAL CONDO,105,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
Y,RESIDENTIAL CONDO,106,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
N,RESIDENTIAL CONDO,107,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
N,RESIDENTIAL CONDO,108,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
Y,RESIDENTIAL CONDO,109,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
N,RESIDENTIAL CONDO,110,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
N,RESIDENTIAL CONDO,111,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
N,RESIDENTIAL CONDO,112,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
N,RESIDENTIAL CONDO,113,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
Y,RESIDENTIAL CONDO,114,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
N,RESIDENTIAL CONDO,115,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
N,RESIDENTIAL CONDO,116,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
N,RESIDENTIAL CONDO,117,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
Y,RESIDENTIAL CONDO,201,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
N,RESIDENTIAL CONDO,202,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
Y,RESIDENTIAL CONDO,203,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
Y,RESIDENTIAL CONDO,204,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
N,RESIDENTIAL CONDO,205,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
Y,RESIDENTIAL CONDO,206,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
N,RESIDENTIAL CONDO,207,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
Y,RESIDENTIAL CONDO,208,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
Y,RESIDENTIAL CONDO,209,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
N,RESIDENTIAL CONDO,210,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
N,RESIDENTIAL CONDO,211,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
Y,RESIDENTIAL CONDO,212,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
N,RESIDENTIAL CONDO,213,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
Y,RESIDENTIAL CONDO,214,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
N,RESIDENTIAL CONDO,215,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
Y,RESIDENTIAL CONDO,216,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
N,RESIDENTIAL CONDO,217,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
Y,RESIDENTIAL CONDO,218,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
Y,RESIDENTIAL CONDO,301,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
Y,RESIDENTIAL CONDO,302,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
N,RESIDENTIAL CONDO,303,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
Y,RESIDENTIAL CONDO,304,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
N,RESIDENTIAL CONDO,305,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
N,RESIDENTIAL CONDO,306,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
N,RESIDENTIAL CONDO,307,380.0,BUNKER HILL ST,2129,CHARLESTOWN,1,380 bunker hill
N,CONDO PARKING (RES),PS-1,380.0,BUNKER HILL ST,2129,CHARLESTOWN,0,380 bunker hill
N,CONDO PARKING (RES),PS-2,380.0,BUNKER HILL ST,2129,CHARLESTOWN,0,380 bunker hill
N,CONDO PARKING (RES),PS-3,380.0,BUNKER HILL ST,2129,CHARLESTOWN,0,380 bunker hill
N,CONDO PARKING (RES),PS-4,380.0,BUNKER HILL ST,2129,CHARLESTOWN,0,380 bunker hill
N,CONDO PARKING (RES),PS-5,380.0,BUNKER HILL ST,2129,CHARLESTOWN,0,380 bunker hill
N,CONDO PARKING (RES),PS-6,380.0,BUNKER HILL ST,2129,CHARLESTOWN,0,380 bunker hill
N,CONDO PARKING (RES),PS-7,380.0,BUNKER HILL ST,2129,CHARLESTOWN,0,380 bunker hill
N,CONDO PARKING (RES),PS-8,380.0,BUNKER HILL ST,2129,CHARLESTOWN,0,380 bunker hill
N,CONDO PARKING (RES),PS-9,380.0,BUNKER HILL ST,2129,CHARLESTOWN,0,380 bunker hill
N,CONDO PARKING (RES),PS-10,380.0,BUNKER HILL ST,2129,CHARLESTOWN,0,380 bunker hill
N,CONDO PARKING (RES),PS-11,380.0,BUNKER HILL ST,2129,CHARLESTOWN,0,380 bunker hill
N,CONDO PARKING (RES),PS-12,380.0,BUNKER HILL ST,2129,CHARLESTOWN,0,380 bunker hill
N,CONDO PARKING (RES),PS-13,380.0,BUNKER HILL ST,2129,CHARLESTOWN,0,380 bunker hill
N,CONDO PARKING (RES),PS-14,380.0,BUNKER HILL ST,2129,CHARLESTOWN,0,380 bunker hill
N,CONDO PARKING (RES),PS-15,380.0,BUNKER HILL ST,2129,CHARLESTOWN,0,380 bunker hill
N,CONDO PARKING (RES),PS-16,380.0,BUNKER HILL ST,2129,CHARLESTOWN,0,380 bunker hill
N,CONDO PARKING (RES),PS-17,380.0,BUNKER HILL ST,2129,CHARLESTOWN,0,380 bunker hill
N,CONDO PARKING (RES),PS-18,380.0,BUNKER HILL ST,2129,CHARLESTOWN,0,380 bunker hill
N,CONDO PARKING (RES),PS-19,380.0,BUNKER HILL ST,2129,CHARLESTOWN,0,380 bunker hill
N,CONDO PARKING (RES),PS-20,380.0,BUNKER HILL ST,2129,CHARLESTOWN,0,380 bunker hill
